,hsa-miR-375,hsa-miR-29c*,hsa-miR-1258,hsa-miR-132*,hsa-miR-142-3p,hsa-miR-520c-3p,hsa-miR-302b,hsa-miR-204,hsa-miR-1468,hsa-miR-576-5p,hsa-miR-601,hsa-miR-609,hsa-miR-154,hsa-miR-508-3p,hsa-miR-942,hsa-miR-302d,hsa-miR-135b,hsa-miR-522,hsa-miR-488,hsa-miR-1262,hsa-miR-126*,hsa-miR-373,hsa-miR-483-3p,hsa-miR-133a,hsa-miR-190b,hsa-miR-598,hsa-miR-199b-5p,hsa-miR-1282,hsa-miR-1825,hsa-miR-130b*,hsa-miR-578,hsa-miR-520f,hsa-miR-26a-2*,hsa-miR-450a,hsa-miR-29b-1*,hsa-miR-615-3p,hsa-miR-892b,hsa-miR-1290,hsa-miR-556-3p,hsa-miR-98,hsa-miR-1238,hsa-let-7b*,hsa-miR-1299,hsa-miR-382,hsa-miR-26b*,hsa-miR-876-3p,hsa-miR-196a,hsa-miR-644,hsa-miR-1279,hsa-miR-330-5p,hsa-miR-629,hsa-miR-23a*,hsa-miR-509-3p,hsa-miR-34a,hsa-let-7f-2*,hsa-miR-581,hsa-miR-335*,hsa-miR-515-3p,hsa-miR-340*,hsa-miR-1246,hsa-miR-133b,hsa-miR-454*,hsa-miR-613,hsa-miR-302a,hsa-miR-376a*,hsa-miR-9,hsa-miR-520d-3p,hsa-miR-455-5p,hsa-miR-515-5p,hsa-miR-31*,hsa-miR-488*,hsa-miR-200a,hsa-miR-489,hsa-miR-1283,hsa-miR-566,hsa-miR-455-3p,hsa-miR-646,hsa-miR-519b-5p,hsa-miR-1245,hsa-miR-1291,hsa-miR-155*,hsa-miR-31,hsa-miR-518a-5p,hsa-miR-21*,hsa-miR-564,hsa-miR-933,hsa-miR-589,hsa-miR-545*,hsa-miR-520d-5p,hsa-miR-518d-5p,hsa-miR-96*,hsa-miR-136*,hsa-miR-491-3p,hsa-miR-568,hsa-miR-450b-5p,hsa-miR-556-5p,hsa-miR-10b*,hsa-miR-298,hsa-miR-889,hsa-miR-518d-3p,SD
GSM1512522,1.0,1.0,1.0,1.0,2.65906909140896,2.65906909140896,3.3427166167634903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.65906909140896,1.0,1.0,2.65906909140896,1.0,4.8138362023743095,1.0,2.65906909140896,5.36742203892433,4.59727324604113,1.0,4.8138362023743095,1.0,1.0,1.0,1.0,1.0,1.0,6.7787348708622694,3.3427166167634903,1.0,4.96113376741887,1.0,1.0,5.48619562672986,2.65906909140896,1.27083532511592,1.0,4.96113376741887,1.0,1.27083532511592,4.8138362023743095,1.0,4.59727324604113,1.0,1.0,4.59727324604113,4.1246979370360295,1.0,1.0,1.0,4.3449009153469405,3.3427166167634903,1.0,3.61600036927482,4.96113376741887,1.0,1.0,1.0,1.0,1.0,8.6064510850438,8.02568984353914,7.24201608422346,6.21358729141933,8.21126660623332,7.16875217282624,6.63332772626178,7.81166319532025,9.62902947046937,9.19972672458169,5.36742203892433,6.5100711644035005,5.88249735279138,7.11842895276292,10.740309924370198,6.839585099330421,8.30782808090134,8.6064510850438,6.63332772626178,4.96113376741887,6.29171391382918,8.76081348096367,7.0746669940911,6.048124496074929,6.7787348708622694,6.7787348708622694,6.839585099330421,7.02366054984938,6.714913367963929,8.02568984353914,5.9531922101602195,6.63332772626178,3.0
GSM1512523,1.0,1.0,1.0,1.0,1.0,1.0,1.33765803764802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33765803764802,1.0,1.0,1.33765803764802,1.0,1.0,1.33765803764802,1.0,1.0,4.370691561762951,1.0,3.60496567274839,4.09764051988301,1.0,3.60496567274839,1.33765803764802,1.0,1.0,1.0,1.0,2.80897490747536,4.59727324604113,3.60496567274839,1.0,1.0,1.0,1.0,1.33765803764802,4.80007941727765,1.0,1.0,1.33765803764802,1.0,2.80897490747536,1.0,2.80897490747536,5.42204471770389,1.0,1.0,4.80007941727765,1.33765803764802,1.0,1.0,1.0,4.09764051988301,1.0,1.0,1.0,2.80897490747536,1.0,1.0,1.0,1.0,2.80897490747536,7.79892964843621,7.662567408607769,6.84232038030683,6.6758292489470605,7.54332676206281,6.6758292489470605,6.89814528160217,7.35325406978474,9.22942341147241,7.880537763268889,6.13153577528518,6.74753063212545,5.51559461988045,7.24201608422346,9.13918035020241,7.05901445344355,8.11976824502555,8.921851570738868,6.5926957363067995,4.80007941727765,6.13153577528518,8.4189569606198,7.35325406978474,5.87031182226164,6.84232038030683,6.544785834552269,6.35163193300929,7.28003428536771,6.35163193300929,8.65697181417042,4.97083655075816,6.28692659141191,1.0
GSM1512524,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,4.548592366933231,8.46607305848822,7.35325406978474,6.45751194764763,6.87765478168063,7.114558677423,7.02644300567178,7.12964889983729,7.24201608422346,8.201368258813309,7.5075282449538205,4.548592366933231,6.544785834552269,4.548592366933231,6.64700563655318,8.15001828106439,8.339502951131639,7.94414047429117,7.54332676206281,6.4089459159167195,4.548592366933231,6.3209177515084605,8.0998842927218,6.59964697257278,4.548592366933231,6.4089459159167195,4.548592366933231,4.548592366933231,6.50217291004403,6.271694452363139,6.9418294860155205,4.548592366933231,6.50217291004403,1.0
GSM1512528,2.79239485930614,1.0,6.96118067803205,1.0,5.4531744966897095,4.3501702380463705,6.025274182871259,1.0,7.08391910437361,1.0,1.0,1.0,1.0,4.3501702380463705,1.0,6.27453971616602,1.0,1.0,2.79239485930614,1.0,5.748563814474269,1.0,5.4531744966897095,5.748563814474269,5.748563814474269,6.59731230745973,5.748563814474269,1.0,1.0,4.3501702380463705,1.0,1.0,1.0,4.3501702380463705,1.0,1.0,5.4531744966897095,1.0,5.06299657319222,6.025274182871259,4.3501702380463705,2.79239485930614,2.79239485930614,5.4531744966897095,4.3501702380463705,5.4531744966897095,5.4531744966897095,6.784060907799339,1.0,1.0,7.418071662178369,6.784060907799339,1.0,6.025274182871259,1.0,4.3501702380463705,6.025274182871259,5.06299657319222,4.3501702380463705,5.06299657319222,5.4531744966897095,1.0,4.3501702380463705,4.3501702380463705,1.0,1.0,7.17249424612444,6.025274182871259,6.6916620295463005,6.86531604930387,6.44774117344659,5.06299657319222,6.96118067803205,5.4531744966897095,6.025274182871259,6.44774117344659,7.28003428536771,7.08391910437361,4.3501702380463705,6.025274182871259,5.06299657319222,5.748563814474269,6.27453971616602,6.025274182871259,7.17249424612444,6.96118067803205,6.784060907799339,2.79239485930614,4.3501702380463705,7.08391910437361,5.4531744966897095,6.025274182871259,2.79239485930614,2.79239485930614,6.025274182871259,6.27453971616602,5.06299657319222,6.96118067803205,1.0,6.44774117344659,3.0
GSM1512529,5.18021257366811,3.78130970202771,5.18021257366811,1.0,6.79153538405345,1.0,1.0,1.6105217209670901,1.0,1.0,1.0,1.0,1.6105217209670901,5.567428688174571,3.78130970202771,1.0,1.0,1.0,3.78130970202771,5.567428688174571,1.0,1.0,1.0,5.82677869610416,1.0,6.68645045499165,1.0,1.0,3.78130970202771,5.567428688174571,5.18021257366811,1.0,3.78130970202771,1.0,1.6105217209670901,3.78130970202771,3.78130970202771,1.0,1.6105217209670901,5.567428688174571,6.2390285010845705,5.18021257366811,1.0,1.0,5.82677869610416,1.0,5.82677869610416,5.567428688174571,1.0,1.0,7.379607566678191,1.0,1.0,3.78130970202771,3.78130970202771,3.78130970202771,1.6105217209670901,3.78130970202771,5.18021257366811,1.0,1.6105217209670901,3.78130970202771,5.6988585735314405,5.18021257366811,3.78130970202771,1.0,1.0,5.18021257366811,6.79153538405345,6.79153538405345,5.18021257366811,6.43242844823542,6.911881759440889,6.911881759440889,6.2390285010845705,7.21234511132663,7.5029389051347195,7.336514005123969,6.04295036880507,6.79153538405345,4.87215033543724,7.00725045263869,7.21234511132663,6.43242844823542,7.28003428536771,7.631416370410709,6.2390285010845705,4.644034968431099,6.2390285010845705,6.79153538405345,7.00725045263869,5.18021257366811,5.567428688174571,4.644034968431099,6.579806649238139,6.04295036880507,4.644034968431099,7.575506801525071,1.0,5.18021257366811,3.0
GSM1512536,1.0,2.3367735123775297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3367735123775297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3367735123775297,1.0,3.57131703414168,1.0,3.57131703414168,1.0,5.293744492376129,3.57131703414168,1.0,4.81959464351203,1.0,1.0,1.0,1.0,1.0,1.0,5.152021359111,4.41970918824121,1.0,1.0,1.0,1.0,1.0,4.01640997846837,1.0,1.0,1.0,1.0,1.0,1.0,3.04922044332511,1.0,1.0,1.0,4.211589082142289,4.41970918824121,1.0,1.0,1.0,2.3367735123775297,1.0,3.04922044332511,3.57131703414168,1.0,1.0,1.0,1.0,1.0,4.211589082142289,9.170144353059161,9.06405173640498,7.396451734371659,6.738832866029299,9.170144353059161,7.165000368063019,7.82012267131436,8.46607305848822,9.840575063106769,7.307607807164319,6.57716238313028,7.451829866443781,6.22120696178214,7.564738007804951,8.74774540618216,7.62548773292382,8.896633265737599,9.682304674848849,6.90392491270282,4.211589082142289,6.1109093364671505,8.13884279879454,7.11020523633859,6.1109093364671505,6.9418294860155205,6.98396900510072,6.05333190701735,7.564738007804951,5.99621833136454,8.32943937736372,5.622749774976441,6.738832866029299,3.0
GSM1512537,1.0,4.05731810486652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.06310970945248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.46225760152793,1.0,1.0,3.61600036927482,1.0,3.61600036927482,1.0,3.61600036927482,4.28178309958267,1.0,5.819795529941469,1.0,1.0,1.0,1.0,1.0,1.0,2.51384235700082,4.05731810486652,1.0,1.0,1.0,1.0,1.0,4.58196523573991,1.0,1.0,4.05731810486652,1.0,3.06310970945248,1.0,3.06310970945248,1.0,1.0,1.0,4.28178309958267,1.0,1.0,1.0,1.0,1.56476524817644,1.0,1.0,4.28178309958267,1.0,1.0,1.0,1.0,1.0,3.3711070008226502,7.87245994994378,8.83913997609507,6.47900957921139,6.32651517329232,8.38462224294347,6.83351419527425,7.82012267131436,8.478333928134541,10.292977878705301,8.061572615281559,6.26581725020139,7.65026632189592,5.39584142766615,7.456508088754821,9.108585497168539,7.401117450231579,9.371304811573511,10.3947832395552,6.917199978221889,4.46225760152793,6.5233190149259,9.48844758771519,6.44070095509016,5.875006246480889,7.16875217282624,7.122288873202191,6.157628712927389,8.4189569606198,6.28960575683689,7.5126435009587595,5.59148758473751,5.66236545415699,3.0
GSM1512539,1.0,4.1707843111973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1517022141345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6568627811450805,1.0,1.0,1.0,1.0,1.0,1.0,4.5147601161412,2.79239485930614,1.0,5.930235602083651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9105762860054303,1.0,1.0,1.0,1.0,1.0,5.169170296610349,1.0,1.0,3.6568627811450805,1.0,2.79239485930614,1.0,2.79239485930614,1.0,1.0,1.0,3.6568627811450805,2.79239485930614,3.9105762860054303,1.0,1.5049656918496002,2.79239485930614,1.0,1.0,3.9105762860054303,1.0,1.0,1.0,1.5049656918496002,1.0,1.0,7.9042249133638505,8.6444762332414,6.7019497802489605,6.08743755970768,7.6679723310560295,6.91454331940429,7.569799509182559,8.53634538245102,9.30604919650127,7.9042249133638505,6.500016840301879,6.75246595255397,5.85042671384821,7.068142988012509,8.76081348096367,7.28772998355318,8.6444762332414,9.18494446097029,6.572173667626379,4.5147601161412,6.7971360323992,9.122990185241411,6.94790779499059,5.63121000713734,6.83351419527425,7.401117450231579,6.445442961975501,7.46216401124153,6.445442961975501,7.46216401124153,5.7100414430565705,5.4068241146089004,3.0
GSM1512541,2.65906909140896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7187050853237302,1.0,1.0,3.7187050853237302,1.0,1.0,4.81959464351203,4.59727324604113,5.576247454320691,2.65906909140896,1.0,4.59727324604113,1.0,1.0,1.0,1.0,1.0,1.0,5.48619562672986,1.0,1.0,1.0,1.0,1.0,5.111302289020309,5.211394213263429,3.7187050853237302,1.0,3.7187050853237302,1.0,4.9893126422560305,1.0,4.59727324604113,6.23347345752803,1.0,1.0,4.36362743494811,2.65906909140896,1.0,1.0,1.0,3.29391102200704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.47685525905834,7.6679723310560295,6.55180996278842,6.48454934285367,7.76720771727424,6.781262813625441,7.1506645047478905,7.5029389051347195,8.56038292715413,7.857164176782071,5.48619562672986,6.48454934285367,6.48454934285367,6.5904140114896705,8.40748548767964,7.257864176839661,7.857164176782071,8.61921726944256,6.23347345752803,3.7187050853237302,5.88025760478199,8.170950146847499,6.5904140114896705,5.653116591602419,6.23347345752803,6.129292840428151,6.37375054283881,7.43724330853442,6.23347345752803,6.8246053944478,5.576247454320691,5.653116591602419,3.0
GSM1512582,1.0,1.0,1.0,1.0,5.183925077107969,5.52637708810676,1.0,4.11821860938862,1.0,1.0,6.1650506797010305,1.0,1.0,1.0,1.0,1.0,4.11821860938862,1.0,4.11821860938862,1.0,5.183925077107969,1.0,1.0,6.929589854827009,1.0,6.1650506797010305,4.11821860938862,4.11821860938862,6.1650506797010305,1.0,4.73003376190143,1.0,1.0,1.0,1.0,5.77613033939457,1.0,1.0,1.0,1.0,5.98565475307765,5.77613033939457,5.77613033939457,1.0,1.0,1.0,4.11821860938862,4.53055604155148,1.0,5.183925077107969,6.929589854827009,1.0,1.0,3.2113849332106,5.183925077107969,4.11821860938862,1.0,3.2113849332106,4.73003376190143,1.0,5.98565475307765,1.0,5.183925077107969,5.183925077107969,4.73003376190143,1.0,1.0,5.98565475307765,7.631416370410709,7.32797534097408,5.183925077107969,6.63874821421355,7.71951933050789,6.929589854827009,7.055765779938519,7.631416370410709,7.32797534097408,6.929589854827009,6.1650506797010305,6.929589854827009,5.183925077107969,6.929589854827009,7.1506645047478905,7.405295618994041,7.055765779938519,7.880537763268889,5.183925077107969,3.2113849332106,6.323873698623131,7.1506645047478905,7.32797534097408,3.2113849332106,6.1650506797010305,5.77613033939457,4.73003376190143,6.1650506797010305,1.0,7.1506645047478905,1.0,6.323873698623131,3.0
GSM1512583,4.865277711811871,2.3674803395083903,4.865277711811871,1.0,6.032808707786139,1.0,1.0,1.0,1.0,1.0,2.3674803395083903,1.0,1.0,1.0,4.03551069419367,1.0,1.0,2.3674803395083903,1.0,1.0,1.0,2.3674803395083903,4.865277711811871,6.6993350843142405,1.0,5.73442549159401,1.0,1.0,6.24863761140684,1.0,1.0,5.376455466192371,1.0,3.66750902351217,1.0,6.24863761140684,4.865277711811871,1.0,1.0,1.0,2.3674803395083903,2.3674803395083903,4.865277711811871,2.3674803395083903,4.865277711811871,4.865277711811871,2.3674803395083903,1.0,4.03551069419367,5.73442549159401,6.5849231034878395,4.865277711811871,1.0,2.3674803395083903,4.865277711811871,5.376455466192371,4.03551069419367,1.0,4.03551069419367,2.3674803395083903,6.032808707786139,1.0,1.0,2.3674803395083903,1.0,1.0,1.0,5.73442549159401,7.06520241094239,7.71951933050789,6.5849231034878395,6.5849231034878395,7.06520241094239,7.39177088134601,5.73442549159401,7.303504355205929,7.60331342053789,7.06520241094239,2.3674803395083903,7.303504355205929,5.73442549159401,7.303504355205929,7.06520241094239,7.06520241094239,7.303504355205929,7.77532860232146,4.865277711811871,6.6993350843142405,6.24863761140684,7.06520241094239,6.5849231034878395,2.3674803395083903,4.865277711811871,6.24863761140684,4.865277711811871,5.376455466192371,5.376455466192371,7.06520241094239,4.865277711811871,6.24863761140684,3.0
GSM1512585,1.0,1.0,1.0,1.0,6.44070095509016,1.0,2.7095618860825,1.0,1.0,1.0,1.0,1.0,1.0,3.79088034850449,1.0,1.0,1.0,4.94925227810299,1.0,2.7095618860825,4.94925227810299,1.0,1.0,5.62017963186705,1.0,6.44070095509016,4.44316479227454,1.0,5.62017963186705,1.0,4.94925227810299,3.79088034850449,1.0,1.0,1.0,5.30164657715092,2.7095618860825,1.0,1.0,1.0,5.9021322241547,4.94925227810299,5.62017963186705,1.0,1.0,5.62017963186705,2.7095618860825,6.12704641329226,3.79088034850449,4.94925227810299,6.90392491270282,2.08065116062994,3.79088034850449,3.79088034850449,4.94925227810299,1.0,1.0,2.7095618860825,4.94925227810299,1.0,4.94925227810299,3.79088034850449,5.62017963186705,4.44316479227454,1.0,1.0,1.0,5.62017963186705,7.2376645262090005,7.2376645262090005,5.39863162570342,7.3234465777913895,7.60331342053789,6.12704641329226,7.07140867828539,7.987250462330801,7.3234465777913895,6.44070095509016,4.94925227810299,6.44070095509016,5.62017963186705,7.2376645262090005,7.07140867828539,7.07140867828539,7.405295618994041,7.888570600322731,6.44070095509016,5.30164657715092,5.62017963186705,7.3234465777913895,7.2376645262090005,4.94925227810299,6.12704641329226,6.12704641329226,4.44316479227454,6.44070095509016,4.94925227810299,7.405295618994041,1.0,6.58767116971674,3.0
GSM1512659,5.822896584313621,5.14822573369124,1.0,1.0,6.398317793892679,5.564060464760031,4.41970918824121,1.0,1.0,1.0,3.08304702383696,1.0,4.41970918824121,1.0,1.0,1.0,1.0,5.14822573369124,1.0,1.0,3.08304702383696,3.08304702383696,5.822896584313621,3.08304702383696,3.08304702383696,5.822896584313621,4.41970918824121,1.0,6.561270651358281,1.0,4.41970918824121,1.0,1.0,3.08304702383696,1.0,5.822896584313621,5.564060464760031,1.0,5.564060464760031,3.08304702383696,3.08304702383696,3.08304702383696,5.14822573369124,4.41970918824121,1.0,3.08304702383696,1.0,6.230948840053389,1.0,3.08304702383696,6.230948840053389,3.08304702383696,1.0,5.14822573369124,1.0,1.0,4.41970918824121,3.08304702383696,4.41970918824121,3.08304702383696,4.41970918824121,1.0,5.14822573369124,1.0,1.0,1.0,1.0,1.0,7.08391910437361,6.79953011154688,5.14822573369124,6.398317793892679,6.79953011154688,5.14822573369124,5.822896584313621,7.1758034216678,8.04357730091867,7.08391910437361,1.0,6.230948840053389,5.564060464760031,6.398317793892679,7.94414047429117,6.561270651358281,7.4677978468856,7.53765147335881,6.230948840053389,1.0,5.14822573369124,7.08391910437361,6.561270651358281,3.08304702383696,5.822896584313621,6.561270651358281,4.41970918824121,6.69419104804677,5.822896584313621,7.336514005123969,1.0,6.561270651358281,1.0
GSM1512660,5.7214511196092,1.0,1.0,3.61600036927482,6.5132966905283896,6.025274182871259,5.7214511196092,3.61600036927482,1.0,3.61600036927482,1.0,3.03519615990739,4.63020378122295,1.0,1.0,1.0,1.0,6.27716659874032,4.63020378122295,3.61600036927482,6.025274182871259,1.0,6.5132966905283896,7.029220105435161,1.0,5.7214511196092,5.2622695476991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.63020378122295,7.17249424612444,1.0,1.0,3.61600036927482,1.0,1.0,5.7214511196092,5.7214511196092,4.63020378122295,5.2622695476991,4.63020378122295,3.61600036927482,6.6967156409800195,6.025274182871259,5.2622695476991,7.029220105435161,1.0,5.2622695476991,4.63020378122295,5.2622695476991,1.0,5.2622695476991,1.0,4.63020378122295,1.0,4.63020378122295,5.7214511196092,1.0,5.7214511196092,6.27716659874032,1.0,4.63020378122295,4.63020378122295,7.17249424612444,6.5132966905283896,5.7214511196092,4.63020378122295,7.631416370410709,6.27716659874032,6.025274182871259,7.80531047047178,7.029220105435161,7.49833491962037,4.63020378122295,5.7214511196092,5.2622695476991,6.6967156409800195,8.59542993987743,5.94491091187805,7.31922222526514,7.80531047047178,5.2622695476991,1.0,5.2622695476991,7.31922222526514,7.029220105435161,6.025274182871259,6.27716659874032,6.025274182871259,5.7214511196092,6.27716659874032,6.6967156409800195,7.80531047047178,1.0,6.27716659874032,1.0
GSM1512661,4.91371656472436,4.1046924365440605,1.0,4.1046924365440605,5.4068241146089004,2.39754718987639,4.91371656472436,1.0,1.0,1.0,1.0,1.0,2.39754718987639,4.91371656472436,1.0,1.0,4.91371656472436,4.91371656472436,2.39754718987639,4.91371656472436,4.1046924365440605,2.39754718987639,2.39754718987639,5.4068241146089004,1.0,4.91371656472436,4.91371656472436,1.0,5.78965640699834,1.0,2.39754718987639,4.40030152955236,1.0,5.4068241146089004,2.39754718987639,6.5132966905283896,2.39754718987639,1.0,4.91371656472436,1.0,2.39754718987639,6.34696787154292,3.6887286687640697,5.78965640699834,3.6887286687640697,2.39754718987639,4.1046924365440605,2.39754718987639,4.91371656472436,1.0,7.67335708002087,1.0,2.39754718987639,4.1046924365440605,6.115835876136741,1.0,2.39754718987639,2.39754718987639,4.1046924365440605,1.0,1.0,1.0,4.91371656472436,1.0,1.0,2.39754718987639,1.0,2.39754718987639,6.94790779499059,6.827393416336401,5.4068241146089004,4.91371656472436,7.67335708002087,6.94790779499059,4.91371656472436,7.3234465777913895,7.67335708002087,7.06225582798952,4.1046924365440605,6.34696787154292,6.115835876136741,6.34696787154292,8.32943937736372,5.78965640699834,7.44713642471179,7.67335708002087,5.78965640699834,1.0,2.39754718987639,7.919319232105991,5.78965640699834,5.4068241146089004,6.67881241918118,6.67881241918118,6.5132966905283896,6.115835876136741,5.78965640699834,7.67335708002087,1.0,5.78965640699834,1.0
GSM1512662,1.0,1.0,1.0,1.0,1.0,1.9663453000086697,1.9663453000086697,1.0,1.0,1.0,5.14822573369124,3.8003879238073903,1.0,1.9663453000086697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8003879238073903,1.0,5.89726003980039,1.0,4.67623610232408,1.9663453000086697,1.0,3.8003879238073903,1.9663453000086697,1.0,1.0,1.0,1.0,1.0,5.89726003980039,1.9663453000086697,1.0,1.0,1.0,1.9663453000086697,4.67623610232408,6.28424244118355,1.0,1.9663453000086697,1.0,1.0,4.67623610232408,1.0,1.0,3.8003879238073903,1.0,1.0,1.9663453000086697,3.8003879238073903,1.0,1.0,1.9663453000086697,1.9663453000086697,1.0,1.9663453000086697,1.0,1.9663453000086697,1.0,3.8003879238073903,1.0,1.0,1.0,7.340526884823201,6.87479825542356,6.28424244118355,6.74753063212545,7.340526884823201,5.89726003980039,6.602165448803389,7.456508088754821,9.30604919650127,7.91179181334301,5.14822573369124,7.052995342591769,5.43961204638083,7.82012267131436,9.244332088344152,7.194104258106759,8.77334116593177,9.96619956697842,6.28424244118355,1.9663453000086697,5.89726003980039,8.00682409757289,6.87479825542356,1.9663453000086697,6.87479825542356,6.602165448803389,6.092646306187191,7.456508088754821,6.28424244118355,8.85313633082682,5.89726003980039,6.87479825542356,1.0
